codigo,descricao,estoque,unidade,custo,venda,total_custo,total_venda,lucro_percentual
003686,"BRONZINA SPA METAL LEVE 0,270 GOL",0.0,PC,78.33,125.328,0.0,0.0,60.0
004049,"BRONZINA SPA METAL LEVE 0,300 GOL",0.0,JG,60.64,103.088,0.0,0.0,70.0
008505,BRONZINAS FIXAS PALIO/MILLE FIRE,0.0,JG,162.0,210.6,0.0,0.0,30.0
008504,BRONZINAS MOVEIS PALIO/SIENA/1.0 FIRE,0.0,JG,110.0,143.0,0.0,0.0,30.0
001921,BRONZNA DA BIELA PALIO FIRE 1.0 BB344,1.0,JG,88.13,149.821,88.13,149.821,70.0
007724,BTC01101-BIELETA - DIANTEIRA,0.0,UN1,26.61,45.237,0.0,0.0,70.0
004579,BTC01106-BIELETA GOL G5/FOX/POLO,0.0,UN1,32.34,51.744,0.0,0.0,60.0
007689,BTC03104-BIELETA -STILLO/PUNTO 2007,0.0,UN1,27.46,46.682,0.0,0.0,70.0
007691,BTC03109-BIELETA -PALIO ADVENTURE,0.0,UN1,36.48,62.016,0.0,0.0,70.0
007690,BTC03110-BIELETA - LADO DIREITO,0.0,PC,45.0,51.75,0.0,0.0,15.0
004496,BTC04119-BIELETA BARRA ESTABIL. DIANT.,0.0,UN1,31.17,52.989,0.0,0.0,70.0
006992,BTC08121-BIELETA,0.0,UN1,33.275,56.568,0.0,0.0,70.001
007369,BTC22112-BIELETA DIANT HILUX DIREITA,1.0,UN1,38.45,65.365,38.45,65.365,70.0
009234,BTC52001-BIELETA -DIANTEIRA FIAT TORO,2.0,UN1,49.88,79.808,99.76,159.616,60.0
005014,BUC BANDEJ TRAS.147/FIORINO 83> UNO,0.0,UN1,6.296,10.704,0.0,0.0,70.007
003027,BUCHA ALAVANCA UNO MERCADAO,0.0,PC,2.0,3.2,0.0,0.0,60.0
003304,BUCHA AMORTECEDOR INF L200,0.0001,2,0.0,48.0,0.0,0.0,60.0
004293,BUCHA BANDEJA (DIANT.) (ESQ.) PALIO/,0.0,PC,36.52,65.736,0.0,0.0,80.0
002574,"BUCHA BANDEJA SUPERIIOR HILUX 3,0 05>",0.0001,2,42.62,72.454,0.0,0.0,70.0
003608,BUCHA BANDEJA SUSP DIANTEIRA PAMPA,0.0,PC,18.681,29.891,0.0,0.0,60.0
005702,BUCHA BARRA ESTABILIZADORA,2.0,PC,3.905,7.0,7.81,14.0,79.257
002165,BUCHA DA BANDEJA DIANTEIRA COMUM,2.0,PC,26.47,47.646,52.94,95.292,80.0
007119,BUCHA DIANTEIRA BANDEJA GOL G5/GOLF,2.0,PC,9.5,16.15,19.0,32.3,70.0
002193,BUCHA MOLA TRAS FIORINO 91/ STRADA,1.0,PC,12.39,21.08,12.39,21.08,70.137
002568,BUCHA MOLA TRAS STRADA 99,20522460.0,R,0.00012,9.655,15.45,0.0,0.0
003631,BUCHA PALIO 96..TRAS DA BAND DIANT,0.0,PC,16.09,40.225,0.0,0.0,150.0
009133,BUCHA ACOP.COLUNA DIR GOL/PST/VOY,0.0,PC,5.0,8.0,0.0,0.0,60.0
009397,BUCHA ALAV.CAMBIO FIAT UNO D39,8.0,UN1,1.117,1.787,8.936,14.298,60.0
009389,BUCHA ALAV.CAMBIO UNO,1.0,PC,2.0,3.2,2.0,3.2,60.0
006442,BUCHA ALAVANCA CAMBIO UNO/PREMIO,0.0,PC,0.97,1.748,0.0,0.0,80.206
003616,BUCHA AMORT.DIANT.CORC/BEL I II/PAMPA,0.0,PC,22.0,37.4,0.0,0.0,70.0
002445,BUCHA AMORTECDOR TRASEIRO GM S10,2.0,PC,11.84,21.312,23.68,42.624,80.0
003300,BUCHA AMORTECEDOR DIANT S10,0.0001,2,0.0,16.0,0.0,0.0,60.0
002647,BUCHA AMORTECEDOR TRASEIRO CORSA,0.0,PC,5.0,8.0,0.0,0.0,60.0
001046,BUCHA ANDEJA TRAS DIANT ESQUERDO,0.0,PC,22.31,47.27,0.0,0.0,70.0
003603,"BUCHA AXIOS 0,130 CORCEL/PAMPA",0.0,PC,17.495,30.0,0.0,0.0,71.477
005013,BUCHA B. DIRECAO MONZA 82/96 KADETT,8.0,UN1,5.5,10.0,44.0,80.0,81.818
003620,BUCHA B.OSCIL.D.UNO 91/ 443 /1101,0.0001,2,8.928,15.178,0.0,0.0,69.998
008915,BUCHA BABDEJA PALIO SEM BARRA LADO,1.0,PC,35.8,55.49,35.8,55.49,55.0
002695,BUCHA BAND D KADET,0.0,PC,10.0,16.0,0.0,0.0,60.0
002696,BUCHA BAND D KADET,0.0,PC,10.0,16.0,0.0,0.0,60.0
003031,BUCHA BAND DIANT CORSA,0.0,PC,17.0,27.2,0.0,0.0,60.0
002071,BUCHA BAND DIANT. SUSP DIANT,2.0001,2,28.7,51.66,57.4,103.32,80.0
003047,BUCHA BAND INF ASTRA,0.0,PC,16.0,25.6,0.0,0.0,60.0
002514,BUCHA BAND INF TUCSON HUNDAI B20,2.0,PC,47.48,73.594,94.96,147.188,55.0
002517,BUCHA BAND INFERIOR DIANT HILUX,2.0,UN1,66.675,114.3,133.35,228.6,71.429
002584,BUCHA BAND SUPERIOR SUSP. DIANTEIRA,0.0001,2,22.24,37.808,0.0,0.0,70.0
003496,BUCHA BAND SUSO DIANT,2.0001,2,7.615,13.707,15.23,27.414,80.0
002439,BUCHA BAND TRAS SUSP DIANT LD PAL,0.0,PC,56.31,90.096,0.0,0.0,60.0
002976,BUCHA BAND TRAS UNO/ MB413,15.0,PC,7.955,12.728,119.325,190.92,60.0
006501,BUCHA BAND TRAS. SUSP DIA. MERI 03/..,2.0,UN1,11.995,21.591,23.99,43.182,80.0
004290,BUCHA BAND. DIANT ESQ COM BARRA 18MM,1.0,PC,80.0,136.0,80.0,136.0,70.0
002163,BUCHA BAND. DIANT(TRAS) POLO 02/14 FOX,1.0,PC,14.23,25.614,14.23,25.614,80.0
004287,BUCHA BAND. DIANT. DIR. S/BARRA,0.0,PC,18.55,31.535,0.0,0.0,70.0
001298,BUCHA BAND.DIANT FERRO.ROYALE 92/96,8.0,PC,18.782,31.93,150.256,255.442,70.0
005686,BUCHA BAND.DIANT.EXT. GOL/VOY GV/GOLF,0.0,PC,27.0,29.7,0.0,0.0,10.0
006026,BUCHA BAND.T.GOLF 98/ 365A/0021,0.0,UN1,20.045,34.077,0.0,0.0,70.0
003942,BUCHA BANDEIJA DIANT. SANT 2000 V,126.0,8,0.00012,14.362,24.416,0.0,0.0
001382,BUCHA BANDEJ TRAS. UNO 1.6,2.0,PC,6.26,11.268,12.52,22.536,80.0
000948,BUCHA BANDEJA FIAT 147 UN BUC03202,0.0001,2,0.0,8.91,0.0,0.0,70.0
001131,BUCHA BANDEJA TRAS FIAT 147 BUC03202,0.0001,2,0.0,8.99,0.0,0.0,70.0
002038,BUCHA BANDEJA DIANT ASTRA 95 MONZA,4.0,PC,8.17,14.706,32.68,58.824,80.0
008860,BUCHA BANDEJA DIANT CORSA 3001,7.0,PC,16.17,25.872,113.19,181.104,60.0
001884,BUCHA BANDEJA DIANT DIREITO S/BARRA,0.0,PC,38.88,66.1,0.0,0.0,70.0
001585,BUCHA BANDEJA DIANT DIREITO.ESQ.MAIOR,0.0,PC,42.12,71.6,0.0,0.0,70.0
003233,"BUCHA BANDEJA DIANT DUSTER 2,0/1,6 12>",0.0001,2,8.49,14.433,0.0,0.0,70.0
001892,BUCHA BANDEJA DIANT ESQUERDO S/,0.0,PC,38.88,66.1,0.0,0.0,70.0
001120,BUCHA BANDEJA DIANT FIESTA NOVO 02/10,4.0,PC,38.16,61.056,152.64,244.224,60.0
002975,BUCHA BANDEJA DIANT GOL FERRO,4.0,PC,14.04,22.464,56.16,89.856,60.0
007128,BUCHA BANDEJA DIANT GOL G5/GOLF 72,1.0,PC,9.5,20.0,9.5,20.0,110.526
002987,BUCHA BANDEJA DIANT GOLF 98>,204176.0,9,0.00012,18.775,31.918,0.0,0.0
001903,BUCHA BANDEJA DIANT GOLF/NEW 97631-5,0.0,PC,28.49,48.433,0.0,0.0,70.0
001916,BUCHA BANDEJA DIANT INF FIESRA/,0.0,PC,29.97,50.95,0.0,0.0,70.0
001913,BUCHA BANDEJA DIANT INF FIESTA,1.0,PC,33.15,60.0,33.15,60.0,80.996
001169,BUCHA BANDEJA DIANT PALIO. LADO,0.0,PC,22.31,47.27,0.0,0.0,70.0
003208,BUCHA BANDEJA DIANT PALIO/DOBLO,0.0001,2,15.855,25.37,0.0,0.0,60.0
003024,BUCHA BANDEJA DIANT,0.0,PC,35.46,56.8,0.0,0.0,60.0
001730,BUCHA BANDEJA DIANT SANTAN 88/06,15.0,UN1,20.651,33.043,309.765,495.64,60.0
001217,BUCHA BANDEJA DIANT SANTANA QUANTUM,0.0001,2,0.0,17.25,0.0,0.0,70.0
002140,BUCHA BANDEJA DIANT TRAS POLO/FOX 03,0.0,PC,18.27,31.06,0.0,0.0,70.0
004292,BUCHA BANDEJA DIANT. (ESQ.),0.0,PC,21.29,40.0,0.0,0.0,87.881
004286,BUCHA BANDEJA DIANT. (ESQ.),0.0,PC,19.94,33.898,0.0,0.0,70.0
004289,BUCHA BANDEJA DIANT. DIR. C/BARRA,1.0,PC,27.18,48.924,27.18,48.924,80.0
004291,BUCHA BANDEJA DIANT. DIR. S/BARRA,0.0,PC,21.29,40.0,0.0,0.0,87.881
000898,BUCHA BANDEJA DIANT. GOL/PARATI 80>,1.0001,2,8.0,14.4,8.0,14.4,80.0
001556,BUCHA BANDEJA DIANT.ESQ. C /BARRA,0.0,PC,42.08,71.54,0.0,0.0,70.0
001307,BUCHA BANDEJA DIANT.GOL 78912,0.0,PC,6.63,11.28,0.0,0.0,70.0
000828,BUCHA BANDEJA DIANT.GOLF 98 / POLO,1.0001,2,20.715,35.215,20.715,35.215,70.0
000824,BUCHA BANDEJA DIANT.GOLF. BORA. 98 /,5.0,PC,40.355,64.568,201.775,322.84,60.0
001306,BUCHA BANDEJA DIANT.PALIO.SIENA 78911,1.0,PC,14.917,25.36,14.917,25.36,70.007
003373,BUCHA BANDEJA DIANTEIRA FOCUS,6.0,PC,25.13,40.208,150.78,241.248,60.0
007129,BUCHA BANDEJA DIANTEIRA PALIO,1.0,PC,9.5,20.0,9.5,20.0,110.526
007460,BUCHA BANDEJA DIANTEIRA PEUGEOT,20.0,6,1.0002,34.66,58.922,34.66,58.922
003183,BUCHA BANDEJA DIANTEIRA SANDERO,2.0,PC,15.93,28.674,31.86,57.348,80.0
004050,BUCHA BANDEJA DIANTEIRA SEM BARRA,0.0,PC,35.78,64.404,0.0,0.0,80.0
003374,BUCHA BANDEJA DIANTEIRA SUSP. DIANT.,1.0,PC,20.68,37.224,20.68,37.224,80.0
003125,BUCHA BANDEJA DIANTEIRO,4.0001,2,10.14,17.238,40.56,68.952,70.0
002516,BUCHA BANDEJA INF. TRASEIRA HILUX 05>,0.0,PC,82.75,140.675,0.0,0.0,70.0
000639,BUCHA BANDEJA INFERIOR/SUPERIOR,0.0001,2,12.0,20.4,0.0,0.0,70.0
007108,BUCHA BANDEJA SEM BARRA LADO,1.0,PC,35.66,60.622,35.66,60.622,70.0
002444,BUCHA BANDEJA SUPERIOR BLAZER 96/11,2.0,UN1,30.85,49.525,61.7,99.049,60.533
003307,BUCHA BANDEJA SUPERIOR S10,0.0,PC,15.0,24.0,0.0,0.0,60.0
000686,BUCHA BANDEJA SUSP. TRAS UNO 84>,26.0,PC,10.197,15.806,265.122,410.956,54.999
003816,BUCHA BANDEJA SUSPENSAO DIANT,5.0,PC,45.05,76.585,225.25,382.925,70.0
006841,BUCHA BANDEJA SUSPENSAO DIANT,1.0,PC,54.515,87.224,54.515,87.224,60.0
004253,BUCHA BANDEJA SUSPENSAO DIANT GOLF,6.0,UN1,13.692,21.908,82.152,131.448,60.0
000612,BUCHA BANDEJA SUSPENSAO DIANT LE,1.0,PC,56.31,90.096,56.31,90.096,60.0
001735,BUCHA BANDEJA TEMPRA 8V/16V 92....,2.0,PC,43.19,77.742,86.38,155.484,80.0
001748,BUCHA BANDEJA TRAS CENTRAL CORCEL,5.0,KT,3.71,6.678,18.55,33.39,80.0
001082,BUCHA BANDEJA TRAS DIANT S.BARRA,0.0001,2,0.0,44.35,0.0,0.0,70.0
003781,BUCHA BANDEJA TRAS DIANT STRADA LADO,0.0,2,40.0,68.0,0.0,0.0,70.0
002164,BUCHA BANDEJA TRAS UNO 1.6,8.0,PC,11.07,20.0,88.56,160.0,80.668
002150,BUCHA BANDEJA TRAS UNO 84/MILLER 91,0.0,PC,2.26,3.84,0.0,0.0,70.0
001773,BUCHA BANDEJA TRAS UNO.PREMIO 89,0.0,PC,4.647,9.85,0.0,0.0,70.0
000610,BUCHA BANDEJA TRAS. NOVO PALIO,8.0,PC,54.515,87.224,436.12,697.792,60.0
001085,BUCHA BANDEJA TRAS.FIAT 147 UNO.,0.0001,2,0.0,8.42,0.0,0.0,70.0
001561,BUCHA BANDEJA TRAS.FIAT 147,0.0,PC,7.2,12.24,0.0,0.0,70.0
001567,BUCHA BANDEJA TRASEIRA DIANTEIRA,2.0,PC,5.89,10.602,11.78,21.204,80.0
002644,BUCHA BANDEJA TRASEIRA UNO,0.0,PC,8.0,12.8,0.0,0.0,60.0
005467,BUCHA BARRA DIRECAO GOL 649 BFX,2.0,PC,3.665,6.597,7.33,13.194,80.0
001570,BUCHA BARRA ESTABI.TRAS.,2.0,PC,4.56,8.208,9.12,16.416,80.0
001897,BUCHA BARRA ESTABILI. DIANTEIRA 22MM,0.0,PC,0.79,1.34,0.0,0.0,70.0
002162,BUCHA BARRA ESTABILIZ CORSA MERIVA,0.0,PC,15.73,26.74,0.0,0.0,70.0
001581,BUCHA BARRA ESTABILIZ.DIANT NEW.CIVIC,2.0,PC,4.13,7.02,8.26,14.04,70.0
000831,BUCHA BARRA,0.0001,2,0.0,14.14,0.0,0.0,70.0
001374,BUCHA BARRA ESTABILIZ.TRAS OMEGA,4.0,PC,1.04,1.768,4.16,7.072,70.0
001898,BUCHA BARRA ESTABILIZAD DIANT,4.0,PC,1.31,2.358,5.24,9.432,80.0
002005,BUCHA BARRA ESTABILIZAD FIESTA,0.0,KT,4.08,6.94,0.0,0.0,70.0
001896,BUCHA BARRA ESTABILIZAD. DEL,2.0,PC,1.07,1.82,2.14,3.64,70.093
002007,BUCHA BARRA ESTABILIZADORA DIANT,0.0,KT,5.7,9.7,0.0,0.0,70.0
002515,BUCHA BARRA ESTABILIZADORA DIANT,0.0,PC,12.06,19.31,0.0,0.0,60.0
001566,BUCHA BARRA ESTABILIZADORA DIANT.,11.0,PC,0.99,1.782,10.89,19.602,80.0
003508,BUCHA BARRA ESTABILIZADORA ESCORT,4.0001,2,2.38,4.046,9.52,16.184,70.0
003372,BUCHA BARRA ESTABILIZADORA FOCUS,2.0,PC,32.08,57.744,64.16,115.488,80.0
007277,BUCHA BARRA ESTABILIZADORA SUSP,6.0,PC,4.706,7.53,28.236,45.18,60.008
001583,BUCHA BARRA ESTALIZ.TRAS. NEW. CIVIC,2.0,PC,3.64,6.19,7.28,12.38,70.0
001323,BUCHA BARRA ESTALIZA.TRAS. 14MM,0.0,PC,2.75,4.95,0.0,0.0,80.0
001900,BUCHA BARRA ESTALIZAD DIANT INTERNA,0.0,KT,3.56,6.05,0.0,0.0,70.0
001580,BUCHA BIELETA BARRA ESTABILZ,2.0,PC,1.0,1.8,2.0,3.6,80.0
003049,BUCHA BRACO DIANT,0.0,PC,15.0,24.0,0.0,0.0,60.0
001999,BUCHA BRACO DIANT FIESTA,0.0,PC,20.16,34.3,0.0,0.0,70.0
001952,BUCHA BRACO OSCILANT DIANT UNO 88,0.0,PC,10.99,20.04,0.0,0.0,70.0
001895,BUCHA BRACO OSCILANT DIANT UNO,0.0,PC,15.97,27.15,0.0,0.0,70.0
001380,BUCHA BRACO OSCILANT,0.0,PC,2.88,4.9,0.0,0.0,70.0
002985,BUCHA BRACO OSCILANTE UNO MB443,0.0,PC,9.075,14.066,0.0,0.0,54.999
002979,BUCHA BRACO OSCILANTE UNO,9.0,1,0.00012,0.0,14.27,0.0,0.0
001084,BUCHA BRACO OSCILANTE UNO MILLER,8.0,5,0.00012,0.0,5.42,0.0,0.0
001814,BUCHA BRACO SUSP.TRAS ESCORT,0.0,PC,25.35,46.35,0.0,0.0,70.0
002896,"BUCHA BRACO TENSOR UNO,PREMIO,ELBA",0.0,PC,8.5,14.45,0.0,0.0,70.0
000680,BUCHA BRACO. OSCILANT.PALIO. SIENA .,0.0001,2,0.0,63.29,0.0,0.0,70.0
006505,BUCHA BRAÇO CONTROLE SUSP. TRAS.,2.0,UN1,18.22,30.974,36.44,61.948,70.0
000934,BUCHA BRAÇO GUIA EIXO TRAS.,1.0,PC,15.525,33.643,15.525,33.643,116.703
000733,BUCHA BRAÇO OSCILANTE DIANT.,3.0,PC,16.11,28.998,48.33,86.994,79.999
007123,BUCHA BRAÇO OSCILANTE UNO/PREMIO 91,2.0,PC,8.31,14.127,16.62,28.254,70.0
003234,BUCHA BRAÇO TENSOR DIANT. ELBA 85/94,0.0001,2,3.848,6.542,0.0,0.0,70.01
000683,BUCHA BRAÇO TENSORA,0.0,UN1,7.282,13.108,0.0,0.0,80.005
005211,BUCHA C TUBO GOL SAV PARATI PASSAT,0.0,PC,0.937,1.593,0.0,0.0,70.0
003036,BUCHA CABO ACELERADOR GOL,0.0,PC,1.5,2.4,0.0,0.0,60.0
003329,BUCHA CAIIXA DIRECAO UNO 10119 KIT CIA,4.0,KI,11.915,19.064,47.66,76.256,60.0
004387,BUCHA CAIXA DIR FIAT 147/UNO/PRE/ELBA,2.0,PC,2.22,3.774,4.44,7.548,70.0
005770,BUCHA CAIXA DIRECAO FIAT 127.025.7,0.0,PC,2.217,4.435,0.0,0.0,100.0
002582,BUCHA CAIXA DIRECAO FIAT,204201.0,6,0.00012,1.86,3.348,0.0,0.0
001378,BUCHA CAIXA DIRECAO FIXA,0.0,PC,4.09,6.95,0.0,0.0,70.0
001321,BUCHA CAIXA DIRECAO FIXA,2.0,PC,3.32,5.976,6.64,11.952,80.0
001345,BUCHA CAIXA DIRECAO,0.0,PC,3.41,5.8,0.0,0.0,70.0
002998,BUCHA CAIXA DIRECAO PALIO,204201.0,3,2.00012,3.427,15.0,6.854,30.0
004392,BUCHA CAIXA DIRECAO PICK-UP STRADA,1.0,PC,11.791,23.583,11.791,23.583,100.008
002580,BUCHA CAIXA DIRECAO STRADA,204202.0,0,1.00012,3.18,5.406,3.18,5.406
004406,"BUCHA CARCACA 06X1,0X08X1,25X15MM",10.0,PC,1.52,2.584,15.2,25.84,70.0
004405,BUCHA CARCACA BLOCO MOTOR,10.0,PC,2.625,6.0,26.25,60.0,128.571
001636,BUCHA COM TUBO GOL.PASST SAV. PARAT,0.0,UND,1.39,2.55,0.0,0.0,70.0
002788,BUCHA D. SUSP.D.VECTRA,310.0,2,1129.0,0.00012,11.655,18.65,0.0
003495,BUCHA D.SUSP.D.PST/GOLF 364 /0817,0.0001,2,10.605,20.0,0.0,0.0,88.59
003257,BUCHA DA BAND. INF. SUSP. DIANT. D10/20,2.0001,2,28.0,50.0,56.0,100.0,78.571
003256,BUCHA DA BAND. SUSP. DIANT. D10/20 85/..,0.0,PC,30.0,33.0,0.0,0.0,10.0
002843,BUCHA DA BANDEJA DA SUSP DIANT,0.0,PC,12.1,22.41,0.0,0.0,70.0
007980,BUCHA DA BANDEJA DIANT PALIO/STRADA,2.0,PC,12.425,21.122,24.85,42.245,70.0
004540,BUCHA DA BANDEJA DIANT SUSP DIANT.,1.0,PC,101.34,162.144,101.34,162.144,60.0
003625,BUCHA DA BANDEJA DIANTEIRA(MAIOR),2.0,PC,8.575,15.0,17.15,30.0,74.927
004488,BUCHA DA BANDEJA SUSP DIANT,7.0,PC,12.143,19.429,85.001,136.005,60.0
002856,BUCHA DA BANDEJA SUSP TRAS.,49.0,PC,10.161,16.259,497.889,796.691,60.0
003626,BUCHA DA BARRA DE DIRE GOL/PAR,0.0,PC,2.473,15.0,0.0,0.0,506.55
001297,BUCHA DA BARRA ESTAB. 18MM,0.0,PC,8.05,13.69,0.0,0.0,70.0
008410,BUCHA DA BARRA ESTABILIZADORA DIANT.,6.0,PC,1.663,2.579,9.978,15.474,55.081
008412,BUCHA DA BARRA ESTABILIZADORA DIANT.,12.0,PC,1.206,1.869,14.472,22.432,55.0
008033,BUCHA DA BARRA ESTABILIZADORA DIANT.,0.0,PC,14.6,24.82,0.0,0.0,70.0
008405,BUCHA DA DOBRADICA DA CACAMBA,2.0,UN1,6.91,10.71,13.82,21.421,55.0
008406,BUCHA DA DOBRADICA DA CACAMBA,2.0,UN1,6.91,10.71,13.82,21.421,55.0
001473,BUCHA DA SUSP. TRAS. SANDERO/LOGAN,2.0,PC,42.15,75.87,84.3,151.74,80.0
002916,BUCHA DA SUSPENSAO CORSA,0.0,PC,36.49,66.27,0.0,0.0,70.0
002712,BUCHA DA SUSPENSAO VECTRA 96> ASTRA,2.0,RL1,18.95,34.11,37.9,68.22,80.0
008242,BUCHA DE SUSPENSAO GOL NB11004,1.0,PC,9.567,14.83,9.567,14.83,55.0
008286,BUCHA DE SUSPENSAO NAKATA,8.0,PC,13.702,21.239,109.616,169.911,55.0
008295,BUCHA DE SUSPENSAO NAKATA,7.0,PC,4.758,7.376,33.306,51.632,55.0
006443,BUCHA DESL. TRAMB. CAMBIO,1.0,PC,5.66,10.188,5.66,10.188,80.0
003629,BUCHA DIAN DO QUA DO GOL,0.0,PC,11.047,24.305,0.0,0.0,120.0
001181,BUCHA DIANT FEIXE MOLA MAIOR STRADA,2.0,PC,46.345,83.421,92.69,166.842,80.0
002583,BUCHA DIANT BAND SUSP DIANT HILUX SRV,0.0001,2,45.55,81.99,0.0,0.0,80.0
002000,BUCHA DIANT BRACO DIANT FORD FIESTA,0.0,PC,43.46,74.0,0.0,0.0,70.0
003627,BUCHA DIANT DA BAND DIA PALIO SK1517,0.0,PC,4.722,8.027,0.0,0.0,69.991
003107,BUCHA DIANT FEIXE MOLAS STRADA 99>,11.0,PC,32.13,51.408,353.43,565.488,60.0
003628,BUCHA DIANT QUADRO MOTOR GOL/PARATI,0.0,PC,10.012,18.022,0.0,0.0,80.004
004376,BUCHA DIANT QUADRO MTR,0.0,PC,15.302,30.605,0.0,0.0,100.0
002665,"BUCHA DIANT. QUADRO MOTOR GOL,",0.0,PC,27.0,43.2,0.0,0.0,60.0
006578,BUCHA DIANT. QUADRO MTR AP 1.8/2.0 GOL,1.0,UN1,20.593,35.009,20.593,35.009,70.0
006577,BUCHA DIANT. QUADRO MTR AP 2.0 16V,4.0,UN1,21.332,36.265,85.328,145.06,70.003
006579,BUCHA DIANT. SUSP.DIANT. PASSAT/GOLF,2.0,UN1,14.05,25.0,28.1,50.0,77.936
003823,BUCHA DIANT.QUADRO MTR.PASSAT TDS.,0.0,PC,15.0,25.5,0.0,0.0,70.0
000742,BUCHA DIANT.UNO. PREMIO UN AXIOS,0.0001,2,0.0,6.6,0.0,0.0,70.0
003019,BUCHA DIANTEIRA BRAÇO SUSPENSAO,2.0,PC,28.45,48.365,56.9,96.73,70.0
006575,BUCHA DIANTEIRA QUADRO MTR AP,2.0,UN1,21.85,37.145,43.7,74.29,70.0
006576,BUCHA DIANTEIRA QUADRO MTR AP,0.0,UN1,17.562,30.0,0.0,0.0,70.823
006327,BUCHA DIRECAO GOL/PARATI/SAVEIRO PST,2.0,UN1,3.507,5.962,7.014,11.924,70.0
008415,BUCHA DO AMORTECEDOR TRAS. INF. 12,4.0,PC,13.95,21.622,55.8,86.49,55.0
003630,BUCHA DO EIXO CORS CELT 94/01 SUSP,0.0,PC,9.74,19.48,0.0,0.0,100.0
002870,BUCHA DO EIXO TRASEIRO CORSA 94>,3.0,CX,17.635,30.0,52.905,90.0,70.116
004461,BUCHA DO EIXO TRASEIRO PALIO 1.0/.3,2.0,PC,29.46,47.136,58.92,94.272,60.0
004469,BUCHA DO EIXO TRASEIRO PALIO 96>,4.0,PC,35.68,57.088,142.72,228.352,60.0
007972,BUCHA DO FEIXE DE MOLA ALGEMA FEIXE,2.0,PC,14.815,25.186,29.63,50.371,70.0
008029,BUCHA DO FEIXE DE MOLA DIANT./TRAS,2.0,PC,34.172,58.093,68.344,116.186,70.0
007971,BUCHA DO FEIXE DE MOLA TRAS. (LONADO),2.0,PC,3.365,5.721,6.73,11.441,70.0
007970,BUCHA DO FEIXE DE MOLA TRAS. (LONADO),2.0,PC,3.365,5.721,6.73,11.441,70.0
007969,BUCHA DO FEIXE DE MOLA TRAS. (PARTE,1.0,PC,12.66,21.522,12.66,21.522,70.0
007967,BUCHA DO FEIXE DE MOLA TRAS. (PARTE,0.0,PC,11.245,19.116,0.0,0.0,70.0
008030,BUCHA DO FEIXE DE MOLA TRAS. JUMELO,2.0,PC,83.225,141.482,166.45,282.965,70.0
008413,BUCHA DO QUADRO DO MOTOR DIANT.,1.0,PC,30.06,46.593,30.06,46.593,55.0
004698,BUCHA DO QUADRO DO MOTOR GOL 12,2.0,PC,33.012,56.121,66.024,112.242,70.0
004706,BUCHA DO QUADRO DO MOTOR GOL/PARATI,2.0,UN1,22.045,37.477,44.09,74.953,70.0
008414,BUCHA DO QUADRO DO MOTOR TRAS. 12,2.0,PC,16.397,25.416,32.794,50.832,55.0
006199,BUCHA DO VARAO DA DIREC.AO,2.0,UN1,1.87,3.179,3.74,6.358,70.0
002354,BUCHA EIXO COMANDO FIAT TODOS,1.0,JG,16.03,27.251,16.03,27.251,70.0
006502,BUCHA EIXO T. MONZA 91/96 KADETT 91/98,2.0,UN1,23.84,40.528,47.68,81.056,70.0
006503,BUCHA EIXO TRAS CORSA 02/12 AGILE 09/14,0.0,UN1,16.355,27.803,0.0,0.0,70.003
006729,BUCHA EIXO TRAS CRUZE 12/.. 40173-0,2.0,UN1,41.06,69.802,82.12,139.604,70.0
003386,BUCHA EIXO TRAS ECOSPORT/FIESTA 2003>,2.0001,2,53.0,95.4,106.0,190.8,80.0
001971,BUCHA EIXO TRAS FIESTA. ESCORT,0.0,PC,28.4,48.32,0.0,0.0,70.0
001894,BUCHA EIXO TRAS GOL.VOYAG.SANTAN,0.0,PC,19.39,32.96,0.0,0.0,70.0
001831,BUCHA EIXO TRAS SAV G5 6RO501541B,0.0,PC,55.0,93.5,0.0,0.0,70.0
003291,BUCHA EIXO TRAS. GOL 95> PARATI 96/12,2.0,PC,18.69,33.642,37.38,67.284,80.0
006581,BUCHA EIXO TRAS.GOL 83/96,6.0,UN1,5.91,10.047,35.46,60.282,70.0
005687,BUCHA EIXO TRAS.GOL/PAR.MI 1.8/2.0 16V,0.0,PC,25.0,27.5,0.0,0.0,10.0
006027,BUCHA EIXO TRASEIRO .CORSA 94/00 CELTA,0.0,UN1,15.495,26.341,0.0,0.0,70.003
002039,BUCHA EIXO TRASEIRO ASTRA 95/96,0.0,PC,31.65,53.86,0.0,0.0,70.0
008300,BUCHA EIXO TRASEIRO FIESTA 2002,2.0,PC,26.75,41.462,53.5,82.925,55.0
006580,BUCHA EIXO TRASEIRO PALIO 96/ TODOS,0.0,UN1,29.305,50.0,0.0,0.0,70.619
007031,BUCHA ESPACADORA,26.0,UN1,4.15,6.64,107.9,172.64,60.0
006504,BUCHA ESTAB. DIANT. DIR. LINEA/PUNTO,2.0,UN1,6.18,10.506,12.36,21.012,70.0
006582,BUCHA ESTAB. DIANTEIRA UNO 84/,0.0,UN1,4.456,7.576,0.0,0.0,70.0
005889,BUCHA ESTAB.GOL/SAVEIRO/FOX 18MM,0.0,PC,62.0,68.2,0.0,0.0,10.0
002157,BUCHA ESTABILIZ DIANT UNO MILLER,18.0,PC,1.503,2.556,27.054,46.004,70.013
